ñºñ⁄ãGêﬂí≤êÆånóÒ,,,,,,,,,,,,,,,,,,,,,,,,(íPà :10â≠â~)
"Nominal, Seasonally Adjusted Series",,,,,,,,,,,,,,,,,,,,,,,,(Billion Yen)
,â∆åvç≈èIè¡îÔéxèoÅiçƒåfÅj,,,,,,,,,å`ë‘ï ëçå≈íËéëñ{å`ê¨,,,,,ëçéëñ{å`ê¨,,,ç‡â›ÅEÉTÅ[ÉrÉX,,,,,,
,,ãèèZé“â∆åvÇÃäCäOÇ≈ÇÃíºê⁄çwì¸,ÅiçTèúÅjîÒãèèZé“â∆åvÇÃçëì‡Ç≈ÇÃíºê⁄çwì¸,çëì‡â∆åvç≈èIè¡îÔéxèo,,,,,,èZëÓ,ÇªÇÃëºÇÃåöï®ÅEç\ízï®,óAëóópã@äB,ÇªÇÃëºÇÃã@äBê›îıìô,ímìIç‡éYê∂éYï®,,Ç§Çøç›å…ïœìÆ,,èÉóAèoÅiçƒåfÅj,óAèoÅiçƒåfÅj,,,óAì¸ÅiçƒåfÅj,,
,,,,,ëœãvç‡,îºëœãvç‡,îÒëœãvç‡,ÉTÅ[ÉrÉX,,,,,,,,,,,,ç‡â›,ÉTÅ[ÉrÉXÅiä‹ÇﬁîÒãèèZé“â∆åvÇÃçëì‡Ç≈ÇÃíºê⁄çwì¸Åj,,ç‡â›,ÉTÅ[ÉrÉXÅiä‹ÇﬁãèèZé“â∆åvÇÃäCäOÇ≈ÇÃíºê⁄çwì¸Åj
,"Consumptionof Households(id, at ÅòÇh)",DirectPurchasesAbroad byResidentHouseholds,(Less) DirectPurchases inthe DomesticMarket byNon-ResidentHouseholds ,Domestic FinalConsumptionExpenditure ofHouseholds,DurableGoods,Semi-DurableGoods,Non-DurableGoods,Services,,Gross Fixed Capital Formation by Type,,,,,Gross CapitalFormation,Of WhichChange inInventories,,Goods & Services,,,,,,
,,,,,,,,,,ResidentialInvestment,Other Buildingsand Structures,TransportEquipment,OtherMachinery andEquipment etc.,IntellectualPropertyProducts,,,,"Net Exports(id, at ÅòÇh)","Exports(id, at ÅòÇh)",,,"Imports(id, at ÅòÇh)",,
,,,,,,,,,,,,,,,,,,,,Goods,ServicesÅiIncluding DirectPurchases in theDomestic Marketby Non-ResidentHouseholds),,Goods,ServicesÅiIncluding DirectPurchasesAbroad byResidentHouseholds)
1994/ 1- 3.,"262,028.9 ","2,600.2 ",269.7 ,"259,698.4 ","21,831.8 ","22,696.2 ","74,317.7 ","140,852.7 ",,"30,123.9 ","62,041.1 ","7,095.3 ","37,948.8 ","18,695.1 ","158,919.4 ","3,404.5 ",,"11,054.6 ","44,988.0 ","38,972.8 ","6,015.2 ","33,933.4 ","22,993.0 ","10,940.3 "
4- 6.,"264,475.6 ","2,650.0 ",269.2 ,"262,094.8 ","22,264.5 ","23,308.4 ","74,517.3 ","142,004.6 ",,"31,315.7 ","61,974.1 ","6,983.3 ","38,731.8 ","18,560.6 ","154,773.2 ","-2,556.3 ",,"9,975.9 ","45,500.1 ","39,475.8 ","6,024.3 ","35,524.1 ","24,178.5 ","11,345.6 "
7- 9.,"266,058.3 ","2,531.7 ",225.2 ,"263,751.8 ","23,029.6 ","22,674.4 ","75,054.0 ","142,993.7 ",,"33,759.5 ","58,772.4 ","7,182.0 ","38,817.8 ","18,772.2 ","157,856.6 ",518.7 ,,"8,566.6 ","45,053.8 ","39,351.2 ","5,702.6 ","36,487.2 ","25,278.1 ","11,209.1 "
10-12.,"266,480.7 ","2,442.1 ",220.5 ,"264,259.1 ","23,295.7 ","22,571.9 ","74,724.4 ","143,667.1 ",,"32,355.2 ","57,680.3 ","7,132.3 ","39,725.1 ","18,828.4 ","155,047.6 ",-898.8 ,,"8,584.6 ","45,109.8 ","39,515.4 ","5,594.4 ","36,525.2 ","25,722.1 ","10,803.2 "
1995/ 1- 3.,"267,940.8 ","2,497.0 ",187.5 ,"265,631.4 ","24,166.9 ","23,021.7 ","75,174.2 ","143,268.7 ",,"31,321.6 ","58,069.9 ","7,325.5 ","39,672.3 ","18,534.1 ","156,693.4 ","1,917.4 ",,"7,807.7 ","45,054.0 ","39,581.8 ","5,472.2 ","37,246.3 ","26,005.1 ","11,241.2 "
